"d_id","age","capacity","model","fail"
6205,15,"300GB","Hitachi",FALSE
6206,12,"600GB","Toshiba",FALSE
6207,27,"1TB","Seagate",FALSE
6208,23,"1TB","Toshiba",FALSE
6209,17,"600GB","Hitachi",FALSE
6210,16,"600GB","Hitachi",FALSE
6211,13,"600GB","Toshiba",FALSE
6212,16,"600GB","Seagate",FALSE
6213,12,"600GB","Toshiba",FALSE
6214,22,"600GB","Toshiba",FALSE
6215,17,"1TB","Toshiba",FALSE
6216,19,"600GB","Hitachi",FALSE
6217,17,"1TB","Fujitsu",FALSE
6218,14,"300GB","Toshiba",FALSE
6219,7,"1TB","Toshiba",FALSE
6220,14,"300GB","Toshiba",FALSE
6221,12,"600GB","Toshiba",FALSE
6222,13,"300GB","Seagate",FALSE
6223,14,"1TB","Toshiba",FALSE
6224,16,"1TB","Hitachi",FALSE
6225,15,"600GB","Hitachi",FALSE
6226,17,"1TB","Hitachi",FALSE
6227,19,"1TB","Toshiba",FALSE
6228,14,"1TB","Toshiba",FALSE
6229,21,"600GB","Hitachi",FALSE
6230,13,"600GB","Fujitsu",FALSE
6231,15,"600GB","Fujitsu",FALSE
6232,17,"600GB","Toshiba",FALSE
6233,18,"600GB","Fujitsu",FALSE
6234,16,"300GB","Hitachi",FALSE
6235,22,"1TB","Toshiba",FALSE
6236,20,"300GB","Seagate",FALSE
6237,14,"300GB","Seagate",FALSE
6238,13,"300GB","Seagate",FALSE
6239,11,"600GB","Hitachi",FALSE
6240,10,"600GB","Seagate",FALSE
6241,24,"300GB","Toshiba",FALSE
6242,15,"1TB","Hitachi",FALSE
6243,18,"1TB","Seagate",FALSE
6244,19,"300GB","Fujitsu",FALSE
6245,15,"1TB","Seagate",FALSE
6246,13,"1TB","Seagate",FALSE
6247,12,"300GB","Seagate",FALSE
6248,12,"600GB","Hitachi",FALSE
6249,11,"300GB","Hitachi",FALSE
6250,14,"1TB","Hitachi",FALSE
6251,10,"300GB","Seagate",FALSE
6252,17,"300GB","Toshiba",FALSE
6253,19,"1TB","Fujitsu",FALSE
6254,16,"300GB","Toshiba",FALSE
6255,23,"600GB","Fujitsu",FALSE
6256,15,"300GB","Toshiba",FALSE
6257,19,"1TB","Fujitsu",FALSE
6258,16,"600GB","Hitachi",FALSE
6259,16,"600GB","Toshiba",FALSE
6260,19,"1TB","Hitachi",FALSE
6261,18,"600GB","Seagate",FALSE
6262,18,"300GB","Hitachi",FALSE
6263,16,"1TB","Seagate",FALSE
6264,15,"600GB","Fujitsu",FALSE
6265,26,"600GB","Toshiba",FALSE
6266,16,"300GB","Seagate",FALSE
6267,20,"1TB","Seagate",FALSE
6268,23,"1TB","Seagate",FALSE
6269,15,"1TB","Hitachi",FALSE
6270,15,"300GB","Toshiba",FALSE
6271,16,"600GB","Toshiba",FALSE
6272,20,"300GB","Seagate",FALSE
6273,17,"300GB","Hitachi",FALSE
6274,20,"1TB","Hitachi",FALSE
6275,15,"600GB","Toshiba",FALSE
6276,11,"300GB","Seagate",FALSE
6277,14,"600GB","Seagate",FALSE
6278,13,"600GB","Hitachi",FALSE
6279,20,"600GB","Fujitsu",FALSE
6280,20,"1TB","Seagate",FALSE
6281,19,"600GB","Fujitsu",FALSE
6282,17,"300GB","Toshiba",FALSE
6283,20,"1TB","Toshiba",FALSE
6284,17,"300GB","Seagate",FALSE
6285,18,"300GB","Seagate",FALSE
6286,15,"300GB","Toshiba",FALSE
6287,15,"600GB","Seagate",FALSE
6288,18,"1TB","Hitachi",FALSE
6289,14,"600GB","Hitachi",FALSE
6290,18,"300GB","Fujitsu",FALSE
6291,11,"1TB","Seagate",FALSE
6292,14,"300GB","Toshiba",FALSE
6293,19,"1TB","Hitachi",FALSE
6294,19,"300GB","Hitachi",FALSE
6295,14,"600GB","Fujitsu",FALSE
6296,15,"600GB","Toshiba",FALSE
6297,14,"1TB","Toshiba",FALSE
6298,11,"600GB","Seagate",FALSE
6299,20,"1TB","Seagate",FALSE
6300,15,"300GB","Hitachi",FALSE
6301,15,"1TB","Hitachi",FALSE
6302,15,"1TB","Fujitsu",FALSE
6303,19,"1TB","Seagate",FALSE
6304,22,"1TB","Hitachi",FALSE
6305,13,"300GB","Toshiba",FALSE
6306,18,"1TB","Hitachi",FALSE
6307,19,"300GB","Toshiba",FALSE
6308,20,"1TB","Fujitsu",FALSE
6309,16,"1TB","Fujitsu",FALSE
6310,20,"300GB","Toshiba",FALSE
6311,17,"600GB","Hitachi",FALSE
6312,13,"600GB","Toshiba",FALSE
6313,16,"1TB","Seagate",FALSE
6314,11,"1TB","Fujitsu",FALSE
6315,23,"1TB","Hitachi",FALSE
6316,19,"600GB","Toshiba",FALSE
6317,17,"1TB","Seagate",FALSE
6318,15,"1TB","Toshiba",FALSE
6319,22,"300GB","Seagate",FALSE
6320,23,"300GB","Toshiba",FALSE
6321,19,"1TB","Toshiba",FALSE
6322,17,"300GB","Seagate",FALSE
6323,15,"600GB","Seagate",FALSE
6324,17,"300GB","Seagate",FALSE
6325,11,"600GB","Fujitsu",FALSE
6326,19,"300GB","Toshiba",FALSE
6327,22,"1TB","Fujitsu",FALSE
6328,16,"1TB","Toshiba",FALSE
6329,18,"300GB","Toshiba",FALSE
6330,13,"1TB","Hitachi",FALSE
6331,11,"1TB","Hitachi",FALSE
6332,19,"300GB","Hitachi",FALSE
6333,20,"300GB","Toshiba",FALSE
6334,21,"1TB","Fujitsu",FALSE
6335,11,"300GB","Fujitsu",FALSE
6336,12,"600GB","Toshiba",FALSE
6337,11,"600GB","Seagate",FALSE
6338,14,"600GB","Hitachi",FALSE
6339,13,"1TB","Fujitsu",FALSE
6340,12,"300GB","Toshiba",FALSE
6341,15,"1TB","Seagate",FALSE
6342,18,"300GB","Toshiba",FALSE
6343,16,"1TB","Toshiba",FALSE
6344,11,"1TB","Seagate",FALSE
6345,13,"1TB","Seagate",FALSE
6346,23,"1TB","Seagate",FALSE
6347,15,"300GB","Seagate",FALSE
6348,16,"600GB","Fujitsu",FALSE
6349,20,"300GB","Toshiba",FALSE
6350,21,"600GB","Toshiba",FALSE
6351,19,"300GB","Fujitsu",FALSE
6352,13,"600GB","Seagate",FALSE
6353,19,"600GB","Seagate",FALSE
6354,19,"1TB","Hitachi",FALSE
6355,15,"300GB","Hitachi",FALSE
6356,15,"300GB","Toshiba",FALSE
6357,21,"600GB","Seagate",FALSE
6358,22,"300GB","Fujitsu",FALSE
6359,23,"1TB","Hitachi",FALSE
6360,17,"300GB","Fujitsu",FALSE
6361,13,"300GB","Toshiba",FALSE
6362,21,"600GB","Toshiba",FALSE
6363,15,"1TB","Seagate",FALSE
6364,19,"1TB","Hitachi",FALSE
6365,16,"1TB","Toshiba",FALSE
6366,13,"1TB","Hitachi",FALSE
6367,11,"300GB","Toshiba",FALSE
6368,19,"300GB","Fujitsu",FALSE
6369,16,"300GB","Seagate",FALSE
6370,20,"300GB","Toshiba",FALSE
6371,17,"600GB","Hitachi",FALSE
6372,21,"1TB","Toshiba",FALSE
6373,21,"1TB","Fujitsu",FALSE
6374,11,"1TB","Hitachi",FALSE
6375,14,"1TB","Hitachi",FALSE
6376,15,"300GB","Seagate",FALSE
6377,18,"600GB","Fujitsu",FALSE
6378,19,"600GB","Hitachi",FALSE
6379,14,"300GB","Fujitsu",FALSE
6380,14,"1TB","Hitachi",FALSE
6381,15,"300GB","Toshiba",FALSE
6382,14,"1TB","Hitachi",FALSE
6383,17,"1TB","Toshiba",FALSE
6384,17,"1TB","Hitachi",FALSE
6385,27,"600GB","Hitachi",FALSE
6386,19,"600GB","Toshiba",FALSE
6387,14,"1TB","Fujitsu",FALSE
6388,6,"600GB","Fujitsu",FALSE
6389,16,"1TB","Seagate",FALSE
6390,14,"600GB","Seagate",FALSE
6391,16,"600GB","Fujitsu",FALSE
6392,18,"600GB","Fujitsu",FALSE
6393,19,"1TB","Hitachi",FALSE
6394,13,"1TB","Seagate",FALSE
6395,13,"300GB","Toshiba",FALSE
6396,10,"300GB","Seagate",FALSE
6397,17,"1TB","Toshiba",FALSE
6398,20,"600GB","Hitachi",FALSE
6399,22,"300GB","Toshiba",FALSE
6400,16,"1TB","Hitachi",FALSE
6401,14,"1TB","Fujitsu",FALSE
6402,11,"1TB","Seagate",FALSE
6403,19,"1TB","Hitachi",FALSE
6404,19,"1TB","Hitachi",FALSE
6405,15,"1TB","Seagate",FALSE
6406,12,"600GB","Fujitsu",FALSE
6407,15,"1TB","Seagate",FALSE
6408,12,"1TB","Fujitsu",FALSE
6409,12,"600GB","Fujitsu",FALSE
6410,15,"1TB","Fujitsu",FALSE
6411,18,"1TB","Toshiba",FALSE
6412,15,"300GB","Toshiba",FALSE
6413,19,"300GB","Hitachi",FALSE
6414,10,"300GB","Hitachi",FALSE
6415,11,"1TB","Seagate",FALSE
6416,14,"1TB","Toshiba",FALSE
6417,12,"300GB","Toshiba",FALSE
6418,13,"1TB","Hitachi",FALSE
6419,14,"1TB","Hitachi",FALSE
6420,12,"1TB","Toshiba",FALSE
6421,23,"1TB","Toshiba",FALSE
6422,16,"600GB","Toshiba",FALSE
6423,17,"1TB","Seagate",FALSE
6424,11,"600GB","Seagate",FALSE
6425,18,"600GB","Toshiba",FALSE
6426,14,"1TB","Toshiba",FALSE
6427,16,"300GB","Seagate",FALSE
6428,11,"300GB","Seagate",FALSE
6429,11,"1TB","Toshiba",FALSE
6430,16,"600GB","Fujitsu",FALSE
6431,10,"300GB","Toshiba",FALSE
6432,11,"300GB","Fujitsu",FALSE
6433,17,"300GB","Seagate",FALSE
6434,19,"1TB","Hitachi",FALSE
6435,10,"600GB","Seagate",FALSE
6436,23,"300GB","Toshiba",FALSE
6437,15,"600GB","Hitachi",FALSE
6438,15,"300GB","Seagate",FALSE
6439,23,"1TB","Fujitsu",FALSE
6440,21,"1TB","Seagate",FALSE
6441,17,"300GB","Toshiba",FALSE
6442,20,"1TB","Toshiba",FALSE
6443,11,"300GB","Toshiba",FALSE
6444,15,"1TB","Fujitsu",FALSE
6445,18,"300GB","Hitachi",FALSE
6446,20,"1TB","Seagate",FALSE
6447,22,"300GB","Toshiba",FALSE
6448,9,"600GB","Seagate",FALSE
6449,20,"600GB","Fujitsu",FALSE
6450,17,"600GB","Toshiba",FALSE
6451,16,"600GB","Seagate",FALSE
6452,19,"600GB","Hitachi",FALSE
6453,18,"300GB","Toshiba",FALSE
6454,17,"1TB","Hitachi",FALSE
6455,28,"1TB","Hitachi",FALSE
6456,16,"1TB","Toshiba",FALSE
6457,16,"600GB","Toshiba",FALSE
6458,17,"600GB","Hitachi",FALSE
6459,21,"300GB","Hitachi",FALSE
6460,15,"300GB","Hitachi",FALSE
6461,18,"1TB","Toshiba",FALSE
6462,16,"1TB","Hitachi",FALSE
6463,17,"300GB","Hitachi",FALSE
6464,20,"1TB","Hitachi",FALSE
6465,10,"600GB","Seagate",FALSE
6466,12,"600GB","Hitachi",FALSE
6467,16,"1TB","Fujitsu",FALSE
6468,11,"600GB","Fujitsu",FALSE
6469,9,"1TB","Toshiba",FALSE
6470,13,"300GB","Seagate",FALSE
6471,15,"300GB","Seagate",FALSE
6472,15,"600GB","Seagate",FALSE
6473,11,"600GB","Toshiba",FALSE
6474,13,"1TB","Fujitsu",FALSE
6475,11,"1TB","Toshiba",FALSE
6476,11,"1TB","Toshiba",FALSE
6477,16,"300GB","Seagate",FALSE
6478,16,"300GB","Toshiba",FALSE
6479,14,"600GB","Hitachi",FALSE
6480,18,"600GB","Seagate",FALSE
6481,14,"1TB","Toshiba",FALSE
6482,13,"1TB","Toshiba",FALSE
6483,23,"600GB","Toshiba",FALSE
6484,16,"300GB","Toshiba",FALSE
6485,15,"300GB","Toshiba",FALSE
6486,14,"600GB","Toshiba",FALSE
6487,20,"1TB","Fujitsu",FALSE
6488,16,"600GB","Seagate",FALSE
6489,15,"300GB","Fujitsu",FALSE
6490,13,"1TB","Seagate",FALSE
6491,13,"1TB","Hitachi",FALSE
6492,12,"1TB","Toshiba",FALSE
6493,21,"300GB","Seagate",FALSE
6494,22,"300GB","Toshiba",FALSE
6495,15,"600GB","Fujitsu",FALSE
6496,13,"300GB","Hitachi",FALSE
6497,15,"1TB","Fujitsu",FALSE
6498,13,"1TB","Toshiba",FALSE
6499,20,"1TB","Fujitsu",FALSE
6500,20,"600GB","Fujitsu",FALSE
6501,24,"300GB","Hitachi",FALSE
6502,14,"600GB","Toshiba",FALSE
6503,14,"1TB","Hitachi",FALSE
6504,24,"300GB","Seagate",FALSE
6505,16,"300GB","Hitachi",FALSE
6506,9,"300GB","Seagate",FALSE
6507,13,"1TB","Hitachi",FALSE
6508,19,"600GB","Toshiba",FALSE
6509,12,"600GB","Seagate",FALSE
6510,15,"600GB","Hitachi",FALSE
6511,10,"300GB","Toshiba",FALSE
6512,12,"1TB","Seagate",FALSE
6513,18,"1TB","Seagate",FALSE
6514,4,"600GB","Fujitsu",FALSE
6515,15,"1TB","Toshiba",FALSE
6516,16,"600GB","Toshiba",FALSE
6517,9,"1TB","Fujitsu",FALSE
6518,17,"1TB","Seagate",FALSE
6519,18,"300GB","Hitachi",FALSE
6520,9,"300GB","Seagate",FALSE
6521,23,"600GB","Toshiba",FALSE
6522,14,"1TB","Seagate",FALSE
6523,16,"600GB","Toshiba",FALSE
6524,18,"600GB","Hitachi",FALSE
6525,21,"1TB","Fujitsu",FALSE
6526,9,"1TB","Fujitsu",FALSE
6527,17,"300GB","Toshiba",FALSE
6528,18,"300GB","Fujitsu",FALSE
6529,20,"1TB","Fujitsu",FALSE
6530,17,"1TB","Hitachi",FALSE
6531,13,"600GB","Fujitsu",FALSE
6532,14,"300GB","Fujitsu",FALSE
6533,17,"1TB","Hitachi",FALSE
6534,17,"1TB","Seagate",FALSE
6535,17,"600GB","Fujitsu",FALSE
6536,18,"300GB","Toshiba",FALSE
6537,14,"300GB","Toshiba",FALSE
6538,21,"300GB","Seagate",FALSE
6539,18,"300GB","Hitachi",FALSE
6540,14,"1TB","Seagate",FALSE
6541,16,"600GB","Fujitsu",FALSE
6542,19,"1TB","Seagate",FALSE
6543,19,"300GB","Toshiba",FALSE
6544,14,"1TB","Fujitsu",FALSE
6545,19,"300GB","Hitachi",FALSE
6546,19,"1TB","Hitachi",FALSE
6547,13,"600GB","Fujitsu",FALSE
6548,15,"600GB","Toshiba",FALSE
6549,11,"1TB","Toshiba",FALSE
6550,12,"300GB","Toshiba",FALSE
6551,15,"1TB","Toshiba",FALSE
6552,20,"600GB","Toshiba",FALSE
6553,12,"1TB","Toshiba",FALSE
6554,19,"300GB","Fujitsu",FALSE
6555,17,"1TB","Fujitsu",FALSE
6556,22,"600GB","Seagate",FALSE
6557,17,"1TB","Hitachi",FALSE
6558,17,"300GB","Toshiba",FALSE
6559,17,"600GB","Fujitsu",FALSE
6560,13,"1TB","Hitachi",FALSE
6561,27,"1TB","Toshiba",FALSE
6562,12,"300GB","Toshiba",FALSE
6563,16,"300GB","Toshiba",FALSE
6564,13,"600GB","Seagate",FALSE
6565,11,"1TB","Fujitsu",FALSE
6566,20,"1TB","Hitachi",FALSE
6567,13,"600GB","Fujitsu",FALSE
6568,19,"300GB","Fujitsu",FALSE
6569,19,"300GB","Toshiba",FALSE
6570,17,"300GB","Hitachi",FALSE
6571,19,"600GB","Fujitsu",FALSE
6572,17,"300GB","Hitachi",FALSE
6573,18,"1TB","Seagate",FALSE
6574,11,"1TB","Fujitsu",FALSE
6575,19,"600GB","Hitachi",FALSE
6576,24,"600GB","Toshiba",FALSE
6577,18,"600GB","Toshiba",FALSE
6578,16,"1TB","Hitachi",FALSE
6579,13,"300GB","Hitachi",FALSE
6580,18,"1TB","Seagate",FALSE
6581,20,"1TB","Fujitsu",FALSE
6582,19,"1TB","Hitachi",FALSE
6583,15,"600GB","Fujitsu",FALSE
6584,17,"300GB","Toshiba",FALSE
6585,26,"1TB","Seagate",FALSE
6586,22,"300GB","Seagate",FALSE
6587,15,"1TB","Fujitsu",FALSE
6588,21,"300GB","Hitachi",FALSE
6589,21,"1TB","Seagate",FALSE
6590,21,"600GB","Hitachi",FALSE
6591,11,"1TB","Seagate",FALSE
6592,16,"300GB","Fujitsu",FALSE
6593,16,"600GB","Hitachi",FALSE
6594,21,"300GB","Toshiba",FALSE
6595,17,"600GB","Toshiba",FALSE
6596,18,"1TB","Fujitsu",FALSE
6597,18,"300GB","Toshiba",FALSE
6598,16,"300GB","Toshiba",FALSE
6599,14,"600GB","Toshiba",FALSE
6600,10,"600GB","Fujitsu",FALSE
6601,16,"600GB","Fujitsu",FALSE
6602,13,"300GB","Toshiba",FALSE
6603,17,"600GB","Seagate",FALSE
6604,14,"1TB","Seagate",FALSE
6605,12,"600GB","Hitachi",FALSE
6606,9,"600GB","Seagate",FALSE
6607,18,"300GB","Toshiba",FALSE
6608,10,"300GB","Fujitsu",FALSE
6609,15,"600GB","Seagate",FALSE
6610,13,"1TB","Seagate",FALSE
6611,15,"1TB","Fujitsu",FALSE
6612,15,"600GB","Toshiba",FALSE
6613,20,"300GB","Seagate",FALSE
6614,22,"1TB","Fujitsu",FALSE
6615,18,"600GB","Toshiba",FALSE
6616,13,"300GB","Fujitsu",FALSE
6617,14,"300GB","Seagate",FALSE
6618,16,"1TB","Hitachi",FALSE
6619,18,"300GB","Seagate",FALSE
6620,13,"1TB","Seagate",FALSE
6621,7,"300GB","Toshiba",FALSE
6622,17,"300GB","Seagate",FALSE
6623,13,"600GB","Toshiba",FALSE
6624,21,"1TB","Fujitsu",FALSE
6625,14,"600GB","Toshiba",FALSE
6626,8,"300GB","Hitachi",FALSE
6627,15,"300GB","Hitachi",FALSE
6628,11,"600GB","Seagate",FALSE
6629,12,"1TB","Toshiba",FALSE
6630,11,"1TB","Seagate",FALSE
6631,16,"300GB","Hitachi",FALSE
6632,16,"300GB","Seagate",FALSE
6633,16,"600GB","Fujitsu",FALSE
6634,24,"300GB","Fujitsu",FALSE
6635,15,"1TB","Hitachi",FALSE
6636,11,"1TB","Seagate",FALSE
6637,17,"1TB","Hitachi",FALSE
6638,16,"300GB","Seagate",FALSE
6639,15,"1TB","Fujitsu",FALSE
6640,10,"1TB","Seagate",FALSE
6641,10,"1TB","Hitachi",FALSE
6642,16,"600GB","Fujitsu",FALSE
6643,14,"600GB","Seagate",FALSE
6644,18,"600GB","Toshiba",FALSE
6645,23,"1TB","Toshiba",FALSE
6646,18,"1TB","Hitachi",FALSE
6647,13,"600GB","Toshiba",FALSE
6648,11,"1TB","Fujitsu",FALSE
6649,17,"300GB","Hitachi",FALSE
6650,17,"1TB","Toshiba",FALSE
6651,17,"600GB","Seagate",FALSE
6652,23,"1TB","Fujitsu",FALSE
6653,13,"600GB","Hitachi",FALSE
6654,14,"1TB","Hitachi",FALSE
6655,12,"1TB","Seagate",FALSE
6656,15,"1TB","Toshiba",FALSE
6657,13,"300GB","Toshiba",FALSE
6658,12,"1TB","Toshiba",FALSE
6659,16,"300GB","Hitachi",FALSE
6660,15,"300GB","Fujitsu",FALSE
6661,14,"600GB","Toshiba",FALSE
6662,14,"1TB","Hitachi",FALSE
6663,23,"600GB","Seagate",FALSE
6664,16,"1TB","Toshiba",FALSE
6665,29,"1TB","Hitachi",FALSE
6666,15,"300GB","Fujitsu",FALSE
6667,9,"1TB","Toshiba",FALSE
6668,16,"300GB","Hitachi",FALSE
6669,25,"1TB","Toshiba",FALSE
6670,20,"600GB","Seagate",FALSE
6671,14,"300GB","Fujitsu",FALSE
6672,19,"1TB","Hitachi",FALSE
6673,10,"1TB","Hitachi",FALSE
6674,17,"1TB","Toshiba",FALSE
6675,23,"300GB","Seagate",FALSE
6676,19,"1TB","Toshiba",FALSE
6677,10,"600GB","Hitachi",FALSE
6678,19,"1TB","Toshiba",FALSE
6679,20,"600GB","Fujitsu",FALSE
6680,13,"600GB","Toshiba",FALSE
6681,16,"1TB","Toshiba",FALSE
6682,14,"1TB","Fujitsu",FALSE
6683,12,"1TB","Toshiba",FALSE
6684,13,"600GB","Fujitsu",FALSE
6685,10,"600GB","Fujitsu",FALSE
6686,11,"600GB","Toshiba",FALSE
6687,8,"300GB","Hitachi",FALSE
6688,15,"600GB","Seagate",FALSE
6689,16,"300GB","Seagate",FALSE
6690,14,"300GB","Fujitsu",FALSE
6691,10,"600GB","Toshiba",FALSE
6692,17,"1TB","Seagate",FALSE
6693,16,"600GB","Fujitsu",FALSE
6694,23,"600GB","Hitachi",FALSE
6695,13,"300GB","Seagate",FALSE
6696,10,"600GB","Seagate",FALSE
6697,14,"600GB","Seagate",FALSE
6698,19,"300GB","Fujitsu",FALSE
6699,10,"1TB","Seagate",FALSE
6700,14,"1TB","Seagate",FALSE
6701,14,"300GB","Fujitsu",FALSE
6702,25,"300GB","Toshiba",FALSE
6703,9,"300GB","Fujitsu",FALSE
6704,21,"1TB","Seagate",FALSE
6705,14,"1TB","Seagate",FALSE
6706,13,"1TB","Fujitsu",FALSE
6707,13,"300GB","Fujitsu",FALSE
6708,28,"1TB","Seagate",FALSE
6709,15,"1TB","Fujitsu",FALSE
6710,14,"1TB","Fujitsu",FALSE
6711,17,"1TB","Seagate",FALSE
6712,9,"600GB","Toshiba",FALSE
6713,15,"1TB","Toshiba",FALSE
6714,12,"1TB","Seagate",FALSE
6715,8,"1TB","Toshiba",FALSE
6716,23,"300GB","Fujitsu",FALSE
6717,15,"300GB","Seagate",FALSE
6718,17,"1TB","Hitachi",FALSE
6719,15,"300GB","Seagate",FALSE
6720,18,"600GB","Hitachi",FALSE
6721,17,"600GB","Hitachi",FALSE
6722,12,"1TB","Seagate",FALSE
6723,15,"1TB","Fujitsu",FALSE
6724,21,"300GB","Toshiba",FALSE
6725,17,"300GB","Hitachi",FALSE
6726,21,"300GB","Toshiba",FALSE
6727,18,"600GB","Fujitsu",FALSE
6728,12,"300GB","Toshiba",FALSE
6729,19,"1TB","Hitachi",FALSE
6730,16,"300GB","Toshiba",FALSE
6731,19,"300GB","Seagate",FALSE
6732,13,"600GB","Toshiba",FALSE
6733,16,"300GB","Seagate",FALSE
6734,16,"300GB","Toshiba",FALSE
6735,12,"1TB","Hitachi",FALSE
6736,13,"1TB","Hitachi",FALSE
6737,14,"600GB","Fujitsu",FALSE
6738,14,"600GB","Hitachi",FALSE
6739,15,"600GB","Seagate",FALSE
6740,14,"300GB","Toshiba",FALSE
6741,13,"600GB","Seagate",FALSE
6742,15,"1TB","Toshiba",FALSE
6743,13,"600GB","Seagate",FALSE
6744,21,"1TB","Fujitsu",FALSE
6745,15,"1TB","Fujitsu",FALSE
6746,15,"600GB","Seagate",FALSE
6747,14,"1TB","Toshiba",FALSE
6748,11,"1TB","Hitachi",FALSE
6749,10,"1TB","Hitachi",FALSE
6750,20,"1TB","Toshiba",FALSE
6751,9,"600GB","Seagate",FALSE
6752,18,"1TB","Toshiba",FALSE
6753,19,"600GB","Toshiba",FALSE
6754,21,"1TB","Hitachi",FALSE
6755,17,"600GB","Hitachi",FALSE
6756,12,"600GB","Toshiba",FALSE
6757,16,"300GB","Hitachi",FALSE
6758,14,"300GB","Toshiba",FALSE
6759,16,"600GB","Hitachi",FALSE
6760,16,"1TB","Hitachi",FALSE
6761,14,"1TB","Fujitsu",FALSE
6762,22,"1TB","Fujitsu",FALSE
6763,12,"300GB","Hitachi",FALSE
6764,10,"1TB","Hitachi",FALSE
6765,14,"1TB","Seagate",FALSE
6766,11,"1TB","Toshiba",FALSE
6767,15,"600GB","Toshiba",FALSE
6768,11,"300GB","Hitachi",FALSE
6769,12,"600GB","Toshiba",FALSE
6770,20,"1TB","Hitachi",FALSE
6771,14,"600GB","Toshiba",FALSE
6772,16,"1TB","Fujitsu",FALSE
6773,11,"1TB","Fujitsu",FALSE
6774,15,"300GB","Hitachi",FALSE
6775,23,"1TB","Toshiba",FALSE
6776,12,"1TB","Hitachi",FALSE
6777,18,"300GB","Hitachi",FALSE
6778,15,"300GB","Fujitsu",FALSE
6779,20,"1TB","Seagate",FALSE
6780,13,"300GB","Seagate",FALSE
6781,17,"300GB","Hitachi",FALSE
6782,17,"300GB","Hitachi",FALSE
6783,16,"600GB","Hitachi",FALSE
6784,21,"600GB","Seagate",FALSE
6785,18,"600GB","Seagate",FALSE
6786,11,"1TB","Seagate",FALSE
6787,13,"300GB","Fujitsu",FALSE
6788,8,"300GB","Toshiba",FALSE
6789,18,"1TB","Toshiba",FALSE
6790,17,"300GB","Fujitsu",FALSE
6791,14,"300GB","Fujitsu",FALSE
6792,16,"300GB","Hitachi",FALSE
6793,18,"300GB","Hitachi",FALSE
6794,15,"1TB","Toshiba",FALSE
6795,18,"300GB","Seagate",FALSE
6796,13,"1TB","Hitachi",FALSE
6797,18,"1TB","Toshiba",FALSE
6798,20,"1TB","Toshiba",FALSE
6799,19,"300GB","Hitachi",FALSE
6800,11,"1TB","Seagate",FALSE
6801,19,"300GB","Seagate",FALSE
6802,14,"600GB","Seagate",FALSE
6803,17,"300GB","Hitachi",FALSE
6804,14,"300GB","Seagate",FALSE
6805,15,"300GB","Fujitsu",FALSE
6806,11,"300GB","Hitachi",FALSE
6807,23,"600GB","Hitachi",FALSE
6808,15,"1TB","Seagate",FALSE
6809,15,"600GB","Seagate",FALSE
6810,13,"1TB","Seagate",FALSE
6811,14,"600GB","Hitachi",FALSE
6812,14,"600GB","Hitachi",FALSE
6813,16,"600GB","Seagate",FALSE
6814,23,"300GB","Hitachi",FALSE
6815,16,"300GB","Toshiba",FALSE
6816,14,"1TB","Seagate",FALSE
6817,20,"1TB","Seagate",FALSE
6818,16,"600GB","Seagate",FALSE
6819,16,"1TB","Hitachi",FALSE
6820,16,"1TB","Hitachi",FALSE
6821,17,"600GB","Hitachi",FALSE
6822,22,"1TB","Hitachi",FALSE
6823,7,"1TB","Hitachi",FALSE
6824,22,"1TB","Fujitsu",FALSE
6825,17,"1TB","Toshiba",FALSE
6826,21,"1TB","Hitachi",FALSE
6827,14,"300GB","Fujitsu",FALSE
6828,19,"1TB","Toshiba",FALSE
6829,12,"1TB","Hitachi",FALSE
6830,23,"300GB","Hitachi",FALSE
6831,23,"300GB","Seagate",FALSE
6832,16,"300GB","Toshiba",FALSE
6833,21,"1TB","Toshiba",FALSE
6834,22,"1TB","Hitachi",FALSE
6835,13,"300GB","Hitachi",FALSE
6836,22,"600GB","Seagate",FALSE
6837,14,"1TB","Toshiba",FALSE
6838,16,"1TB","Seagate",FALSE
6839,18,"600GB","Toshiba",FALSE
6840,21,"600GB","Toshiba",FALSE
6841,13,"600GB","Seagate",FALSE
6842,16,"1TB","Toshiba",FALSE
6843,16,"1TB","Fujitsu",FALSE
6844,17,"300GB","Seagate",FALSE
6845,21,"600GB","Toshiba",FALSE
6846,15,"1TB","Toshiba",FALSE
6847,13,"300GB","Seagate",FALSE
6848,16,"300GB","Seagate",FALSE
6849,20,"600GB","Toshiba",FALSE
6850,18,"300GB","Seagate",FALSE
6851,12,"300GB","Hitachi",FALSE
6852,17,"1TB","Toshiba",FALSE
6853,18,"300GB","Seagate",FALSE
6854,19,"1TB","Toshiba",FALSE
6855,14,"300GB","Fujitsu",FALSE
6856,16,"300GB","Hitachi",FALSE
6857,14,"1TB","Toshiba",FALSE
6858,14,"1TB","Hitachi",FALSE
6859,9,"300GB","Seagate",FALSE
6860,10,"1TB","Seagate",FALSE
6861,18,"600GB","Seagate",FALSE
6862,21,"600GB","Seagate",FALSE
6863,18,"1TB","Toshiba",FALSE
6864,13,"1TB","Fujitsu",FALSE
6865,19,"300GB","Toshiba",FALSE
6866,20,"600GB","Seagate",FALSE
6867,20,"300GB","Seagate",FALSE
6868,16,"1TB","Toshiba",FALSE
6869,18,"300GB","Fujitsu",FALSE
6870,16,"600GB","Fujitsu",FALSE
6871,17,"1TB","Hitachi",FALSE
